reading_id,old_reading_cycle_id,new_reading_cycle_id,reading_date,old_exception_type,new_exception_type
8905,1,,2024-04-02T00:00:00.000Z,NONE,STALE_READING
1020,1,,2024-04-24T00:00:00.000Z,NONE,STALE_READING
3296,1,,2024-04-24T00:00:00.000Z,NONE,STALE_READING
7581,1,,2024-04-25T00:00:00.000Z,NONE,STALE_READING
8079,1,,2024-04-25T00:00:00.000Z,NONE,STALE_READING
1411,1,,2024-04-26T00:00:00.000Z,NONE,STALE_READING
916,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
3124,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
3826,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
3901,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
3986,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
6888,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
8670,1,,2024-04-27T00:00:00.000Z,NONE,STALE_READING
7493,1,,2024-04-28T00:00:00.000Z,NONE,STALE_READING
434,1,,2024-04-29T00:00:00.000Z,NONE,STALE_READING
7054,1,,2024-05-01T00:00:00.000Z,NONE,STALE_READING
2723,1,,2024-05-26T00:00:00.000Z,NONE,STALE_READING
6657,1,,2024-05-27T00:00:00.000Z,NONE,STALE_READING
7124,1,,2024-05-27T00:00:00.000Z,NONE,STALE_READING
9023,1,,2024-06-21T00:00:00.000Z,NONE,STALE_READING
6607,1,,2024-06-25T00:00:00.000Z,NONE,STALE_READING
3667,1,,2024-06-27T00:00:00.000Z,NONE,STALE_READING
6635,1,,2024-06-27T00:00:00.000Z,NONE,STALE_READING
294,1,,2024-06-28T00:00:00.000Z,NONE,STALE_READING
9142,1,,2024-07-05T00:00:00.000Z,NONE,STALE_READING
9176,1,,2024-07-08T00:00:00.000Z,NONE,STALE_READING
727,1,,2024-07-25T00:00:00.000Z,NONE,STALE_READING
8472,1,,2024-07-27T00:00:00.000Z,NONE,STALE_READING
8418,1,,2024-07-28T00:00:00.000Z,NONE,STALE_READING
5162,1,,2024-07-29T00:00:00.000Z,NONE,STALE_READING
6468,1,,2024-07-29T00:00:00.000Z,NONE,STALE_READING
8071,1,,2024-07-31T00:00:00.000Z,NONE,STALE_READING
1006,1,,2024-08-24T00:00:00.000Z,NONE,STALE_READING
3093,1,,2024-08-25T00:00:00.000Z,NONE,STALE_READING
4326,1,,2024-08-25T00:00:00.000Z,NONE,STALE_READING
6861,1,,2024-08-25T00:00:00.000Z,NONE,STALE_READING
1876,1,,2024-08-26T00:00:00.000Z,NONE,STALE_READING
1615,1,,2024-08-27T00:00:00.000Z,NONE,STALE_READING
4213,1,,2024-08-27T00:00:00.000Z,NONE,STALE_READING
4408,1,,2024-08-28T00:00:00.000Z,NONE,STALE_READING
3335,1,,2024-08-30T00:00:00.000Z,NONE,STALE_READING
6549,1,,2024-08-30T00:00:00.000Z,NONE,STALE_READING
7507,1,,2024-08-30T00:00:00.000Z,NONE,STALE_READING
6606,1,,2024-09-26T00:00:00.000Z,NONE,STALE_READING
2646,1,,2024-09-27T00:00:00.000Z,NONE,STALE_READING
4771,1,,2024-09-27T00:00:00.000Z,NONE,STALE_READING
5055,1,,2024-09-29T00:00:00.000Z,NONE,STALE_READING
2538,1,,2024-09-30T00:00:00.000Z,NONE,STALE_READING
1285,1,,2024-10-24T00:00:00.000Z,NONE,STALE_READING
7904,1,,2024-10-24T00:00:00.000Z,NONE,STALE_READING
4803,1,,2024-10-25T00:00:00.000Z,NONE,STALE_READING
8219,1,,2024-10-25T00:00:00.000Z,NONE,STALE_READING
8260,1,,2024-10-25T00:00:00.000Z,NONE,STALE_READING
2858,1,,2024-10-26T00:00:00.000Z,NONE,STALE_READING
8240,1,,2024-10-26T00:00:00.000Z,NONE,STALE_READING
1566,1,,2024-10-27T00:00:00.000Z,NONE,STALE_READING
2813,1,,2024-10-27T00:00:00.000Z,NONE,STALE_READING
902,1,,2024-11-25T00:00:00.000Z,NONE,STALE_READING
166,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
365,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
2074,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
2371,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
2375,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
4663,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
8745,1,,2024-11-26T00:00:00.000Z,NONE,STALE_READING
5307,1,,2024-11-27T00:00:00.000Z,NONE,STALE_READING
7660,1,,2024-11-27T00:00:00.000Z,NONE,STALE_READING
348,1,,2024-11-28T00:00:00.000Z,NONE,STALE_READING
596,1,,2024-11-28T00:00:00.000Z,NONE,STALE_READING
664,1,,2024-11-28T00:00:00.000Z,NONE,STALE_READING
3779,1,,2024-11-28T00:00:00.000Z,NONE,STALE_READING
1908,1,,2024-11-29T00:00:00.000Z,NONE,STALE_READING
2151,1,,2024-11-29T00:00:00.000Z,NONE,STALE_READING
3352,1,,2024-11-29T00:00:00.000Z,NONE,STALE_READING
3404,1,,2024-11-29T00:00:00.000Z,NONE,STALE_READING
4944,1,,2024-11-29T00:00:00.000Z,NONE,STALE_READING
3225,1,,2024-11-30T00:00:00.000Z,NONE,STALE_READING
